datetime,cloud_cover,month
2025-09-25 18:13:27.383000+00:00,76.79,9
2025-09-25 18:14:24.035000+00:00,90.26,9
2025-09-25 18:22:07.307000+00:00,78.99,9
2025-09-25 18:13:11.899000+00:00,88.25,9
2025-09-25 18:15:06.534000+00:00,91.46,9
2025-09-25 18:15:19.430000+00:00,91.64,9
2025-09-25 18:13:24.403000+00:00,94.81,9
2025-09-25 18:14:31.513000+00:00,88.49,9
2025-09-25 18:16:48.550000+00:00,74.07,9
2025-09-25 18:12:32.605000+00:00,47.83,9
2025-09-25 18:13:22.172000+00:00,47.13,9
2025-09-25 18:15:07.005000+00:00,50.12,9
2025-09-25 18:13:14.674000+00:00,39.23,9
2025-09-24 18:07:03.338000+00:00,43.25,9
2025-09-24 18:06:31.935000+00:00,73.21,9
2025-09-24 18:13:21.167000+00:00,64.6,9
2025-09-24 18:14:12.999000+00:00,43.18,9
2025-09-24 18:07:09.785000+00:00,82.84,9
2025-09-24 18:08:38.198000+00:00,18.34,9
2025-09-24 18:12:20.513000+00:00,85.76,9
2025-09-24 18:07:44.363000+00:00,80.12,9
2025-09-24 18:07:13.535000+00:00,65.08,9
2025-09-24 18:08:25.745000+00:00,65.82,9
2025-09-24 18:06:45.080000+00:00,53.53,9
2025-09-24 18:11:53.268000+00:00,44.25,9
2025-09-24 18:11:47.284000+00:00,27.91,9
2025-09-24 18:06:06.465000+00:00,61.82,9
2025-09-24 18:13:17.923000+00:00,42.28,9
2025-09-24 18:09:32.528000+00:00,35.12,9
2025-09-24 18:08:39.140000+00:00,24.13,9
2025-09-24 18:08:35.725000+00:00,73.27,9
2025-09-24 18:09:14.467000+00:00,24.72,9
2025-09-24 18:09:25.985000+00:00,58.59,9
2025-09-24 18:11:52.565000+00:00,40.74,9
2025-09-24 18:09:35.212000+00:00,44.45,9
2025-09-24 18:05:47.325000+00:00,34.1,9
2025-09-24 18:05:46.065000+00:00,65.96,9
2025-09-24 18:07:31.697000+00:00,18.66,9
2025-09-24 18:10:29.243000+00:00,37.87,9
2025-09-24 18:12:47.433000+00:00,56.81,9
2025-09-24 18:08:17.560000+00:00,86.13,9
2025-09-24 18:11:59.036000+00:00,14.15,9
2025-09-24 18:08:34.664000+00:00,42.0,9
2025-09-24 18:15:23.092000+00:00,46.75,9
2025-09-24 18:06:02.617000+00:00,66.64,9
2025-09-24 18:09:00.743000+00:00,40.59,9
2025-09-24 18:06:50.104000+00:00,17.63,9
2025-09-24 18:11:49.149000+00:00,24.36,9
2025-09-24 18:10:10.680000+00:00,54.6,9
2025-09-24 14:55:35.345000+00:00,39.16,9
2025-09-24 15:15:08.754000+00:00,51.41,9
2025-09-24 15:14:07.515000+00:00,48.67,9
2025-09-24 15:14:00.412000+00:00,92.16,9
2025-09-24 15:09:50.300000+00:00,76.46,9
2025-09-24 15:10:39.927000+00:00,74.92,9
2025-09-24 15:07:12.926000+00:00,79.87,9
2025-09-24 15:13:51.273000+00:00,99.01,9
2025-09-24 15:08:46.072000+00:00,37.76,9
2025-09-24 15:07:16.596000+00:00,57.23,9
2025-09-24 15:16:42.107000+00:00,81.75,9
2025-09-24 15:06:51.412000+00:00,34.31,9
2025-09-24 15:10:19.996000+00:00,42.78,9
2025-09-24 15:16:54.202000+00:00,71.0,9
2025-09-24 15:07:19.535000+00:00,67.1,9
2025-09-24 15:15:40.938000+00:00,63.8,9
2025-09-24 15:19:30.721000+00:00,60.46,9
2025-09-24 15:06:51.196000+00:00,98.38,9
2025-09-24 15:10:17.954000+00:00,73.79,9
2025-09-24 15:09:56.514000+00:00,75.51,9
2025-09-24 14:55:22.872000+00:00,89.84,9
2025-09-24 15:08:13.110000+00:00,61.86,9
2025-09-24 15:07:48.427000+00:00,67.07,9
2025-09-24 15:12:57.709000+00:00,82.98,9
2025-09-24 15:08:59.672000+00:00,86.17,9
2025-09-22 18:33:26.182000+00:00,99.87,9
2025-09-22 18:33:56.014000+00:00,99.8,9
2025-09-22 18:42:43.265000+00:00,89.35,9
2025-09-22 18:43:27.283000+00:00,95.46,9
2025-09-22 18:36:50.526000+00:00,98.09,9
2025-09-22 18:32:48.009000+00:00,95.26,9
2025-09-22 18:44:08.485000+00:00,97.85,9
2025-09-22 18:44:53.992000+00:00,97.69,9
2025-09-22 18:35:01.811000+00:00,89.75,9
2025-09-22 18:35:24.975000+00:00,99.96,9
2025-09-22 18:35:55.578000+00:00,99.87,9
2025-09-22 18:35:20.102000+00:00,98.99,9
2025-09-22 18:35:47.960000+00:00,97.65,9
2025-09-22 18:34:46.536000+00:00,99.91,9
2025-09-22 18:34:58.391000+00:00,99.6,9
2025-09-22 18:53:29.639000+00:00,94.48,9
2025-09-22 18:33:12.622000+00:00,92.93,9
2025-09-22 18:33:07.817000+00:00,99.1,9
2025-09-22 18:34:02.800000+00:00,86.36,9
2025-09-22 18:43:47.022000+00:00,85.66,9
2025-09-22 18:43:37.757000+00:00,86.67,9
2025-09-22 18:42:45.419000+00:00,93.31,9
2025-09-22 18:34:51.511000+00:00,95.66,9
2025-09-22 18:35:41.405000+00:00,86.09,9
2025-09-22 18:43:28.467000+00:00,96.68,9
2025-09-22 18:35:35.881000+00:00,99.64,9
2025-09-22 18:33:34.129000+00:00,99.78,9
2025-09-22 18:35:04.652000+00:00,99.82,9
2025-09-22 18:33:18.067000+00:00,97.4,9
2025-09-22 18:44:08.670000+00:00,94.25,9
2025-09-22 18:34:24.584000+00:00,99.48,9
2025-09-22 18:34:07.119000+00:00,99.82,9
2025-09-22 18:35:43.285000+00:00,87.7,9
2025-09-22 18:43:23.540000+00:00,90.26,9
2025-09-22 18:35:49.561000+00:00,84.04,9
2025-09-22 18:33:19.423000+00:00,76.0,9
2025-09-21 14:56:09.196000+00:00,97.07,9
2025-09-21 15:06:46.850000+00:00,77.63,9
2025-09-21 15:07:00.851000+00:00,50.96,9
2025-09-21 15:07:30.245000+00:00,67.91,9
2025-09-21 15:08:55.419000+00:00,98.97,9
2025-09-21 15:00:31.937000+00:00,82.65,9
2025-09-21 15:07:39.444000+00:00,32.4,9
2025-09-21 14:58:08.839000+00:00,99.77,9
2025-09-21 14:56:32.005000+00:00,99.8,9
2025-09-21 14:57:48.357000+00:00,99.79,9
2025-09-21 14:56:45.358000+00:00,99.96,9
2025-09-21 14:58:12.398000+00:00,99.97,9
2025-09-21 14:55:34.317000+00:00,99.98,9
2025-09-21 14:55:37.038000+00:00,99.95,9
2025-09-21 14:56:15.662000+00:00,99.9,9
2025-09-21 14:56:50.916000+00:00,99.68,9
2025-09-21 14:58:31.734000+00:00,95.33,9
2025-09-21 15:09:02.551000+00:00,97.68,9
2025-09-21 14:54:58.064000+00:00,99.98,9
2025-09-21 15:07:07.427000+00:00,99.92,9
2025-09-20 16:58:18.801000+00:00,32.27,9
2025-09-20 16:48:37.343000+00:00,55.14,9
2025-09-20 16:59:06.697000+00:00,94.6,9
2025-09-20 16:49:34.762000+00:00,89.27,9
2025-09-20 17:00:48.684000+00:00,99.43,9
2025-09-20 16:59:07.263000+00:00,98.47,9
2025-09-20 17:04:21.609000+00:00,96.73,9
2025-09-20 17:00:45.818000+00:00,89.79,9
2025-09-20 17:00:13.705000+00:00,89.21,9
2025-09-20 16:59:00.866000+00:00,54.29,9
2025-09-20 16:59:59.494000+00:00,66.34,9
2025-09-20 16:59:02.148000+00:00,60.57,9
2025-09-20 17:00:19.304000+00:00,71.48,9
2025-09-20 16:48:38.839000+00:00,83.94,9
2025-09-20 16:59:41.923000+00:00,67.6,9
2025-09-20 17:11:34.366000+00:00,63.15,9
2025-09-20 16:50:49.908000+00:00,89.68,9
2025-09-20 17:00:19.560000+00:00,77.2,9
2025-09-20 16:59:15.436000+00:00,93.06,9
2025-09-20 16:50:19.208000+00:00,98.87,9
2025-09-19 18:17:09.552000+00:00,93.29,9
2025-09-19 18:28:39.125000+00:00,70.39,9
2025-09-19 18:30:38.700000+00:00,47.83,9
2025-09-19 18:25:41.539000+00:00,39.78,9
2025-09-19 18:16:22.771000+00:00,83.66,9
2025-09-19 18:25:22.620000+00:00,81.49,9
2025-09-19 18:25:44.475000+00:00,73.15,9
2025-09-19 18:26:30.188000+00:00,76.27,9
2025-09-19 18:25:48.685000+00:00,86.3,9
2025-09-19 18:28:01.758000+00:00,97.3,9
2025-09-19 18:26:14.068000+00:00,99.94,9
2025-09-19 18:26:13.195000+00:00,94.29,9
2025-09-19 18:26:05.175000+00:00,97.38,9
2025-09-19 18:27:53.124000+00:00,98.66,9
2025-09-19 18:26:46.020000+00:00,99.34,9
2025-09-19 18:27:03.071000+00:00,98.16,9
2025-09-19 18:27:25.951000+00:00,94.44,9
2025-09-19 18:16:23.952000+00:00,19.26,9
2025-09-19 18:24:49.709000+00:00,13.85,9
2025-09-19 18:29:41.886000+00:00,51.09,9
2025-09-19 18:16:23.153000+00:00,14.34,9
2025-09-19 18:27:12.315000+00:00,22.83,9
2025-09-19 18:29:20.369000+00:00,52.13,9
2025-09-19 18:24:19.714000+00:00,43.07,9
2025-09-19 18:29:53.435000+00:00,84.83,9
2025-09-17 18:09:11.595000+00:00,73.32,9
2025-09-17 18:08:24.276000+00:00,95.48,9
2025-09-17 18:11:55.340000+00:00,94.86,9
2025-09-17 18:08:01.613000+00:00,87.61,9
2025-09-17 18:10:22.373000+00:00,96.36,9
2025-09-17 18:11:44.153000+00:00,95.13,9
2025-09-17 18:14:15.106000+00:00,99.8,9
2025-09-17 18:10:08.690000+00:00,99.84,9
2025-09-17 18:11:38.280000+00:00,99.97,9
2025-09-17 18:12:53.004000+00:00,99.97,9
2025-09-17 18:13:39.724000+00:00,99.03,9
2025-09-17 18:14:58.042000+00:00,99.97,9
2025-09-17 18:11:42.640000+00:00,93.21,9
2025-09-17 18:12:11.345000+00:00,92.94,9
2025-09-17 18:16:45.210000+00:00,79.49,9
2025-09-17 18:13:38.169000+00:00,49.47,9
2025-09-17 18:08:40.063000+00:00,95.03,9
2025-09-17 18:11:04.427000+00:00,99.95,9
2025-09-17 18:15:29.570000+00:00,90.45,9
2025-09-17 18:19:42.571000+00:00,88.38,9
2025-09-17 18:18:18.526000+00:00,76.45,9
2025-09-17 18:37:03.121000+00:00,85.07,9
2025-09-17 18:19:54.522000+00:00,82.87,9
2025-09-17 18:17:09.261000+00:00,90.59,9
2025-09-17 18:09:39.403000+00:00,99.99,9
2025-09-17 18:39:21.909000+00:00,83.15,9
2025-09-17 18:39:09.749000+00:00,85.09,9
2025-09-17 18:17:51.604000+00:00,69.45,9
2025-09-17 18:18:05.358000+00:00,90.91,9
2025-09-17 18:17:39.052000+00:00,81.8,9
2025-09-17 18:19:24.061000+00:00,90.76,9
2025-09-17 18:16:07.717000+00:00,49.07,9
2025-09-17 18:17:50.634000+00:00,99.58,9
2025-09-17 18:18:35.065000+00:00,98.85,9
2025-09-17 18:18:28.162000+00:00,99.04,9
2025-09-17 18:19:46.941000+00:00,86.66,9
2025-09-17 18:17:15.902000+00:00,99.98,9
2025-09-17 18:18:52.928000+00:00,99.65,9
2025-09-17 18:16:02.644000+00:00,99.98,9
2025-09-17 18:37:59.729000+00:00,99.9,9
2025-09-17 18:40:41.582000+00:00,88.59,9
2025-09-17 18:10:56.355000+00:00,99.98,9
2025-09-17 18:15:59.457000+00:00,69.41,9
2025-09-17 18:38:32.196000+00:00,91.24,9
2025-09-17 18:18:15.301000+00:00,95.24,9
2025-09-17 18:17:14.807000+00:00,77.8,9
2025-09-17 18:17:50.762000+00:00,59.37,9
2025-09-17 18:20:18.194000+00:00,74.34,9
2025-09-17 18:17:52.848000+00:00,85.49,9
2025-09-17 18:20:29.318000+00:00,59.52,9
2025-09-17 18:17:37.248000+00:00,43.94,9
2025-09-17 18:19:51.929000+00:00,84.34,9
2025-09-17 18:38:21.042000+00:00,58.12,9
2025-09-17 18:39:47.704000+00:00,31.79,9
2025-09-17 18:19:03.290000+00:00,17.14,9
2025-09-15 19:35:08.957000+00:00,71.07,9
2025-09-15 19:34:41.993000+00:00,57.99,9
2025-09-15 19:35:41.151000+00:00,97.67,9
2025-09-15 19:33:18.313000+00:00,98.12,9
2025-09-15 19:38:26.678000+00:00,80.54,9
2025-09-15 19:34:08.168000+00:00,94.18,9
2025-09-15 19:37:52.641000+00:00,92.18,9
2025-09-15 19:35:00.433000+00:00,76.07,9
2025-09-15 19:33:48.670000+00:00,73.19,9
2025-09-15 19:43:07.179000+00:00,40.74,9
2025-09-15 19:33:19.484000+00:00,33.08,9
2025-09-15 19:44:30.608000+00:00,47.57,9
2025-09-15 19:43:38.726000+00:00,32.33,9
2025-09-15 19:34:45.156000+00:00,31.37,9
2025-09-15 19:46:38.058000+00:00,41.27,9
2025-09-15 19:47:24.856000+00:00,20.82,9
2025-09-15 19:35:11.329000+00:00,20.86,9
2025-09-15 19:42:45.634000+00:00,15.36,9
2025-09-15 19:34:19.466000+00:00,22.31,9
2025-09-15 19:47:17.447000+00:00,6.54,9
2025-09-14 16:49:13.873000+00:00,30.42,9
2025-09-14 16:50:34.853000+00:00,47.49,9
2025-09-14 16:50:14.243000+00:00,63.22,9
2025-09-14 16:49:35.987000+00:00,61.0,9
2025-09-14 16:51:03.386000+00:00,95.98,9
2025-09-14 16:49:21.285000+00:00,77.63,9
2025-09-14 16:50:21.524000+00:00,93.31,9
2025-09-14 16:50:57.043000+00:00,78.96,9
2025-09-14 16:49:34.137000+00:00,58.76,9
2025-09-14 16:52:48.160000+00:00,87.81,9
2025-09-14 16:52:15.168000+00:00,86.51,9
2025-09-14 16:50:01.486000+00:00,41.8,9
2025-09-14 16:49:26.548000+00:00,29.98,9
2025-09-14 16:52:56.698000+00:00,88.84,9
2025-09-14 16:51:34.498000+00:00,74.88,9
2025-09-14 16:51:22.206000+00:00,68.29,9
2025-09-14 16:51:39.240000+00:00,77.97,9
2025-09-14 16:49:34.843000+00:00,75.43,9
2025-09-14 16:49:30.369000+00:00,99.47,9
2025-09-14 16:53:18.883000+00:00,77.38,9
2025-09-14 16:52:57.303000+00:00,92.86,9
2025-09-14 16:52:10.711000+00:00,86.89,9
2025-09-14 16:49:06.562000+00:00,43.01,9
2025-09-14 16:50:39.070000+00:00,70.11,9
2025-09-14 16:51:23.958000+00:00,75.28,9
2025-09-14 16:50:28.853000+00:00,85.08,9
2025-09-14 16:50:18.826000+00:00,46.06,9
2025-09-14 16:50:18.480000+00:00,45.91,9
2025-09-14 16:52:13.311000+00:00,57.99,9
2025-09-14 16:50:46.123000+00:00,30.13,9
2025-09-14 16:50:56.687000+00:00,31.51,9
2025-09-14 16:50:42.692000+00:00,30.22,9
2025-09-14 16:49:31.069000+00:00,14.86,9
2025-09-14 16:52:43.691000+00:00,20.46,9
2025-09-14 16:53:37.225000+00:00,14.15,9
2025-09-14 16:52:09.869000+00:00,17.61,9
2025-09-14 15:04:54.835000+00:00,34.15,9
2025-09-14 15:12:27.340000+00:00,52.52,9
2025-09-14 15:05:01.789000+00:00,31.31,9
2025-09-14 15:15:48.182000+00:00,35.44,9
2025-09-14 15:11:48.116000+00:00,67.74,9
2025-09-14 15:14:32.495000+00:00,45.23,9
2025-09-14 15:12:56.006000+00:00,52.04,9
2025-09-14 15:15:29.224000+00:00,61.98,9
2025-09-14 15:13:46.006000+00:00,38.52,9
2025-09-14 15:25:29.627000+00:00,74.55,9
2025-09-14 15:13:31.928000+00:00,88.98,9
2025-09-14 15:13:30.310000+00:00,77.53,9
2025-09-14 15:12:32.421000+00:00,83.9,9
2025-09-14 15:25:05.344000+00:00,72.94,9
2025-09-14 15:13:38.613000+00:00,81.09,9
2025-09-14 15:15:34.986000+00:00,67.25,9
2025-09-14 15:15:38.275000+00:00,72.33,9
2025-09-14 15:05:28.423000+00:00,56.57,9
2025-09-14 15:15:33.956000+00:00,49.48,9
2025-09-14 15:12:11.596000+00:00,47.48,9
2025-09-14 15:12:07.320000+00:00,33.21,9
2025-09-14 15:11:37.212000+00:00,29.65,9
2025-09-14 15:25:35.638000+00:00,17.61,9
2025-09-14 15:11:49.275000+00:00,22.26,9
2025-09-14 15:14:12.670000+00:00,17.49,9
2025-09-12 18:30:34.374000+00:00,89.82,9
2025-09-12 18:27:58.657000+00:00,94.58,9
2025-09-12 18:31:22.237000+00:00,93.84,9
2025-09-12 18:31:33.087000+00:00,99.9,9
2025-09-12 18:29:38.197000+00:00,80.42,9
2025-09-12 18:27:45.187000+00:00,99.93,9
2025-09-12 18:31:40.707000+00:00,99.49,9
2025-09-12 18:28:30.031000+00:00,99.97,9
2025-09-12 18:27:47.283000+00:00,99.99,9
2025-09-12 18:29:26.039000+00:00,91.54,9
2025-09-12 18:31:20.117000+00:00,99.96,9
2025-09-12 18:30:40.051000+00:00,99.98,9
2025-09-12 18:27:53.348000+00:00,99.99,9
2025-09-12 18:28:04.325000+00:00,99.91,9
2025-09-12 18:30:05.511000+00:00,99.99,9
2025-09-12 18:31:29.943000+00:00,96.11,9
2025-09-12 18:30:38.048000+00:00,99.34,9
2025-09-12 18:29:01.269000+00:00,99.96,9
2025-09-12 18:30:22.511000+00:00,99.75,9
2025-09-12 18:27:51.661000+00:00,99.99,9
2025-09-12 18:32:22.245000+00:00,99.91,9
2025-09-12 18:31:02.991000+00:00,99.87,9
2025-09-12 18:31:43.218000+00:00,98.91,9
2025-09-12 18:30:18.056000+00:00,99.91,9
2025-09-12 18:29:02.232000+00:00,99.92,9
2025-09-12 18:29:01.576000+00:00,95.93,9
2025-09-12 18:29:19.691000+00:00,65.45,9
2025-09-12 18:28:08.715000+00:00,80.55,9
2025-09-12 18:31:20.639000+00:00,99.89,9
2025-09-12 18:31:52.564000+00:00,75.15,9
2025-09-12 18:30:46.703000+00:00,61.25,9
2025-09-12 18:31:48.290000+00:00,84.05,9
2025-09-11 15:05:25.540000+00:00,4.43,9
2025-09-11 15:04:38.048000+00:00,26.29,9
2025-09-11 15:03:35.619000+00:00,44.17,9
2025-09-11 15:06:47.873000+00:00,14.96,9
2025-09-11 15:05:34.813000+00:00,65.92,9
2025-09-11 15:03:03.964000+00:00,64.37,9
2025-09-11 15:08:45.885000+00:00,61.51,9
2025-09-11 15:02:30.238000+00:00,18.52,9
2025-09-11 15:10:24.888000+00:00,61.0,9
2025-09-11 15:04:30.386000+00:00,70.76,9
2025-09-11 15:03:45.571000+00:00,66.62,9
2025-09-11 15:09:47.026000+00:00,80.08,9
2025-09-11 15:04:54.267000+00:00,67.48,9
2025-09-11 15:10:51.285000+00:00,74.78,9
2025-09-11 15:03:25.292000+00:00,50.43,9
2025-09-11 15:06:32.987000+00:00,59.9,9
2025-09-11 15:10:40.428000+00:00,93.58,9
2025-09-11 15:08:17.493000+00:00,55.68,9
2025-09-11 15:03:52.286000+00:00,72.34,9
2025-09-11 15:03:57.147000+00:00,79.28,9
2025-09-11 15:03:30.296000+00:00,10.64,9
2025-09-11 15:04:02.329000+00:00,30.56,9
2025-09-11 15:04:50.971000+00:00,58.98,9
2025-09-11 15:05:33.886000+00:00,51.97,9
2025-09-11 15:10:43.138000+00:00,40.54,9
2025-09-10 15:16:48.091000+00:00,63.92,9
2025-09-10 15:15:51.011000+00:00,61.1,9
2025-09-10 15:16:06.223000+00:00,94.03,9
2025-09-10 15:14:08.714000+00:00,84.17,9
2025-09-10 15:30:01.706000+00:00,99.52,9
2025-09-10 15:14:36.995000+00:00,89.22,9
2025-09-10 15:15:46.535000+00:00,99.94,9
2025-09-10 15:14:06.558000+00:00,93.2,9
2025-09-10 15:15:13.809000+00:00,99.98,9
2025-09-10 15:29:00.859000+00:00,82.59,9
2025-09-10 15:16:20.444000+00:00,50.22,9
2025-09-10 15:14:27.835000+00:00,99.87,9
2025-09-10 15:28:46.427000+00:00,87.56,9
2025-09-10 15:14:18.521000+00:00,49.99,9
2025-09-10 15:17:32.165000+00:00,93.32,9
2025-09-10 15:15:34.562000+00:00,79.19,9
2025-09-10 15:15:07.438000+00:00,58.98,9
2025-09-10 15:29:23.311000+00:00,76.25,9
2025-09-10 15:29:48.761000+00:00,45.13,9
2025-09-10 15:15:19.590000+00:00,33.95,9
2025-09-07 16:49:04.804000+00:00,99.03,9
2025-09-07 16:45:58.404000+00:00,99.07,9
2025-10-31 16:10:12.752000+00:00,93.4,10
2025-10-31 16:09:10.878000+00:00,81.24,10
2025-10-31 16:09:26.415000+00:00,66.17,10
2025-10-31 16:08:44.272000+00:00,65.26,10
2025-10-31 16:07:37.293000+00:00,46.06,10
2025-10-31 16:09:03.658000+00:00,28.49,10
2025-10-31 16:10:52.874000+00:00,35.6,10
2025-10-31 16:09:41.539000+00:00,44.55,10
2025-10-31 15:23:45.352000+00:00,28.44,10
2025-10-31 16:07:40.556000+00:00,2.51,10
2025-10-31 15:23:21.514000+00:00,7.51,10
2025-10-31 16:08:03.316000+00:00,10.16,10
2025-10-31 15:26:55.567000+00:00,60.41,10
2025-10-31 15:25:14.630000+00:00,5.79,10
2025-10-31 15:27:30.018000+00:00,10.31,10
2025-10-31 15:25:19.274000+00:00,61.37,10
2025-10-31 15:25:29.553000+00:00,2.52,10
2025-10-31 15:28:58.489000+00:00,1.73,10
2025-10-31 15:26:28.897000+00:00,8.41,10
2025-10-31 15:24:56.783000+00:00,1.83,10
2025-10-31 15:26:31.406000+00:00,0.77,10
2025-10-31 15:29:47.414000+00:00,1.18,10
2025-10-31 15:25:52.478000+00:00,0.1,10
2025-10-31 15:25:42.987000+00:00,0.14,10
2025-10-31 15:25:56.038000+00:00,0.06,10
2025-10-31 15:25:48.908000+00:00,0.0,10
2025-10-31 15:26:13.691000+00:00,0.0,10
2025-10-31 15:24:54.410000+00:00,0.0,10
2025-10-31 15:24:52.007000+00:00,0.0,10
2025-10-31 15:26:43.491000+00:00,0.0,10
2025-10-30 15:08:31.838000+00:00,78.53,10
2025-10-30 15:05:26.731000+00:00,88.14,10
2025-10-30 15:07:00.458000+00:00,92.35,10
2025-10-30 15:06:41.795000+00:00,82.71,10
2025-10-30 15:52:19.356000+00:00,48.63,10
2025-10-30 15:07:49.363000+00:00,39.01,10
2025-10-30 15:33:36.185000+00:00,34.47,10
2025-10-30 15:48:24.054000+00:00,27.51,10
2025-10-30 15:32:00.136000+00:00,32.6,10
2025-10-30 15:50:25.670000+00:00,11.97,10
2025-10-30 15:06:34.976000+00:00,22.82,10
2025-10-30 15:31:27.738000+00:00,20.52,10
2025-10-30 15:51:15.305000+00:00,2.27,10
2025-10-30 15:49:49.607000+00:00,0.24,10
2025-10-30 15:30:35.028000+00:00,0.0,10
2025-10-30 15:49:34.082000+00:00,3.33,10
2025-10-30 15:48:45.267000+00:00,0.08,10
2025-10-30 15:50:05.457000+00:00,0.0,10
2025-10-30 15:49:04.386000+00:00,0.6,10
2025-10-30 15:48:35.240000+00:00,0.0,10
2025-10-29 14:26:21.278000+00:00,99.99,10
2025-10-29 14:28:55.639000+00:00,99.99,10
2025-10-29 14:34:21.628000+00:00,87.88,10
2025-10-29 14:25:46.428000+00:00,99.95,10
2025-10-29 14:30:50.528000+00:00,99.95,10
2025-10-29 14:27:10.560000+00:00,82.09,10
2025-10-29 14:27:13.127000+00:00,99.9,10
2025-10-29 14:29:54.141000+00:00,99.97,10
2025-10-29 14:27:13.422000+00:00,81.6,10
2025-10-29 14:29:27.850000+00:00,95.47,10
2025-10-29 14:28:40.045000+00:00,97.02,10
2025-10-29 14:28:31.543000+00:00,71.85,10
2025-10-29 14:29:11.343000+00:00,65.79,10
2025-10-29 14:33:44.372000+00:00,63.22,10
2025-10-29 14:29:30.932000+00:00,86.43,10
2025-10-29 14:27:23.709000+00:00,27.71,10
2025-10-29 14:37:20.955000+00:00,35.56,10
2025-10-29 14:26:20.929000+00:00,78.17,10
2025-10-29 14:26:26.974000+00:00,16.97,10
2025-10-29 14:30:34.155000+00:00,44.83,10
2025-10-29 14:29:53.973000+00:00,45.38,10
2025-10-29 14:27:04.948000+00:00,54.71,10
2025-10-29 14:29:41.798000+00:00,40.1,10
2025-10-27 16:52:26.715000+00:00,19.49,10
2025-10-27 16:53:31.554000+00:00,41.6,10
2025-10-27 16:51:47.395000+00:00,55.51,10
2025-10-27 16:53:24.055000+00:00,59.35,10
2025-10-27 16:51:58.925000+00:00,73.69,10
2025-10-27 16:50:14.066000+00:00,92.49,10
2025-10-27 16:55:53.243000+00:00,89.5,10
2025-10-27 16:54:20.479000+00:00,66.74,10
2025-10-27 16:53:38.421000+00:00,61.53,10
2025-10-27 16:52:59.490000+00:00,20.07,10
2025-10-27 16:51:48.326000+00:00,3.29,10
2025-10-27 16:56:12.491000+00:00,15.82,10
2025-10-27 16:55:34.125000+00:00,67.07,10
2025-10-27 16:53:22.388000+00:00,39.61,10
2025-10-27 16:54:42.599000+00:00,15.05,10
2025-10-27 16:53:24.458000+00:00,14.91,10
2025-10-27 16:54:42.866000+00:00,5.88,10
2025-10-27 16:54:57.325000+00:00,0.0,10
2025-10-27 16:54:25.766000+00:00,0.05,10
2025-10-27 16:52:32.787000+00:00,3.16,10
2025-10-27 16:32:40.890000+00:00,21.36,10
2025-10-27 16:51:10.306000+00:00,33.96,10
2025-10-27 16:40:25.171000+00:00,45.61,10
2025-10-27 16:57:57.785000+00:00,76.14,10
2025-10-27 16:50:44.118000+00:00,55.9,10
2025-10-27 16:21:45.597000+00:00,37.65,10
2025-10-27 16:41:26.046000+00:00,53.89,10
2025-10-27 16:48:01.394000+00:00,53.94,10
2025-10-27 16:22:43.235000+00:00,32.58,10
2025-10-27 16:45:36.162000+00:00,86.76,10
2025-10-27 16:52:48.922000+00:00,72.01,10
2025-10-27 16:52:17.024000+00:00,15.7,10
2025-10-27 16:32:20.994000+00:00,7.47,10
2025-10-27 16:34:13.325000+00:00,53.59,10
2025-10-27 16:42:56.398000+00:00,11.72,10
2025-10-27 16:43:23.822000+00:00,1.91,10
2025-10-27 16:40:50.035000+00:00,4.0,10
2025-10-27 16:33:00.446000+00:00,11.14,10
2025-10-27 16:32:25.896000+00:00,23.56,10
2025-10-27 16:41:16.494000+00:00,33.55,10
2025-10-27 16:53:29.916000+00:00,0.48,10
2025-10-27 16:42:41.212000+00:00,8.63,10
2025-10-27 16:33:21.719000+00:00,95.61,10
2025-10-27 16:32:30.768000+00:00,18.56,10
2025-10-27 16:46:25.210000+00:00,26.95,10
2025-10-27 16:42:45.712000+00:00,0.26,10
2025-10-27 16:54:51.865000+00:00,3.83,10
2025-10-27 16:32:37.319000+00:00,6.78,10
2025-10-27 16:47:52.871000+00:00,11.35,10
2025-10-27 16:50:48.464000+00:00,0.22,10
2025-10-27 16:50:47.993000+00:00,35.05,10
2025-10-27 16:44:19.408000+00:00,49.79,10
2025-10-27 16:33:07.363000+00:00,0.61,10
2025-10-27 16:42:04.596000+00:00,0.02,10
2025-10-27 16:40:49.545000+00:00,3.83,10
2025-10-27 16:46:04.811000+00:00,4.08,10
2025-10-25 17:03:08.847000+00:00,8.38,10
2025-10-25 17:00:15.160000+00:00,16.09,10
2025-10-25 17:04:05.452000+00:00,32.06,10
2025-10-25 17:00:01.470000+00:00,23.29,10
2025-10-25 16:59:47.572000+00:00,14.62,10
2025-10-25 16:59:31.701000+00:00,4.32,10
2025-10-25 17:01:34.059000+00:00,7.49,10
2025-10-25 17:52:50.839000+00:00,0.35,10
2025-10-25 17:02:44.597000+00:00,1.36,10
2025-10-25 17:01:55.108000+00:00,1.7,10
2025-10-25 16:59:27.660000+00:00,0.0,10
2025-10-25 17:02:38.891000+00:00,10.73,10
2025-10-25 17:05:55.141000+00:00,9.02,10
2025-10-25 17:01:24.369000+00:00,1.83,10
2025-10-25 17:02:24.619000+00:00,25.55,10
2025-10-25 17:03:44.282000+00:00,2.77,10
2025-10-25 16:57:33.935000+00:00,2.69,10
2025-10-25 16:59:46.959000+00:00,40.21,10
